id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
639661932546141785,Unfurnished Room in Fenway Apartment,297860058,June Team,,Area 2/MIT,42.34387,-71.08805,Private room,66,91,0,,,26,264,0,
639817426617817214,Simple & Affordable Efficient Studio Awaits!,285344759,Bv,,Area 2/MIT,42.34901,-71.07164,Private room,130,2,25,2022-09-06,7.01,33,185,25,STR-415222
640395249761937314,"N. End Studio w/ Gym, W/D & DM, nr TD Garden",107434423,Blueground,,East Cambridge,42.364773,-71.063143,Entire home/apt,223,32,0,,,383,263,0,
640611888981091885,"Charming Private Room with Large Closet, Co-living",2356643,MyBostonTrip,,Cambridgeport,42.35095542195242,-71.12092927435681,Private room,59,25,0,,,35,37,0,
640983626911638332,Kendall Square 1BR nr MIT,107434423,Blueground,,East Cambridge,42.36624,-71.084097,Entire home/apt,271,32,0,,,383,126,0,""
641232442101255061,"Coolidge Corner 2B/2B Apt with AC, roof deck&pool",462393596,Rui,,Cambridgeport,42.3409681,-71.12190799999999,Entire home/apt,450,4,1,2022-07-06,0.38,1,52,1,
641287314592013474,Unique Room in Brighton Apartment,297860058,June Team,,West Cambridge,42.35486,-71.16066,Private room,82,91,0,,,26,347,0,
641634798856574600,Visit Boston and Stay With Us,285344759,Bv,,Area 2/MIT,42.34870396739355,-71.06859159312053,Entire home/apt,155,3,2,2022-09-05,0.63,33,169,2,STR-415226
641635114263404601,Modern Room in Brighton Apartment,297860058,June Team,,West Cambridge,42.35415309053304,-71.16003152836713,Private room,84,91,0,,,26,344,0,
641644631734165556,Unfurnished Room in Wellington-Harrington (Cambrid,297860058,June Team,,Wellington-Harrington,42.36769,-71.09098,Private room,66,91,0,,,26,107,0,
641962500819403476,wonderful 2 bedroom apartment Boston Beacon Hill,380623623,Sofia,,Area 2/MIT,42.35884,-71.06953,Entire home/apt,145,31,0,,,10,278,0,
641974199506692966,wonderful one bedroom apartment boston,380623623,Sofia,,Area 2/MIT,42.35864,-71.06899,Entire home/apt,145,31,0,,,10,278,0,
642948081362358926,Cozy Renovated 2BR/1BA Top Floor Condo w/ Parking,306329570,Jon,,West Cambridge,42.352,-71.14877,Entire home/apt,120,29,2,2022-09-17,1.30,1,219,2,
642978302217695889,143-22 Studio Awaits Your Next Stay!,244600805,Bay Village,,Area 2/MIT,42.34948,-71.07022,Entire home/apt,152,3,3,2022-08-31,1.50,20,118,3,STR-415225
643316003653072379,🤩 Near M.I.T | 🚆Public transport | Hong Kong theme,450042941,Joana,,East Cambridge,42.37097,-71.0706,Entire home/apt,318,10,2,2022-09-10,1.22,2,324,2,
644319031625630307,Unfurnished Room in Central Square (Cambridge) Apa,297860058,June Team,,Wellington-Harrington,42.369749680499254,-71.0930398181192,Private room,90,91,0,,,26,107,0,
644321997303508693,Unfurnished Apartment in Somerville,297860058,June Team,,Area 2/MIT,42.34992556146325,-71.06814194206407,Entire home/apt,83,91,0,,,26,216,0,
644670109338778596,Lovely 4 bed room in boston beacon hill,373675137,Liya,,East Cambridge,42.3600363358851,-71.06595195829868,Entire home/apt,277,29,0,,,81,264,0,
644740159323355790,View like no other Modern APT/ Heart OF Cambridge,158837906,Hashouki,,East Cambridge,42.36905,-71.07426,Entire home/apt,499,14,3,2022-08-22,1.48,43,353,3,
644973807099512033,Entire hotel unit for group with kitchen near T,162885740,Hong,,North Cambridge,42.3933,-71.12622,Private room,250,1,16,2022-09-04,5.16,18,166,16,
645067492765632058,Charming 1-bedroom hotel near T and free parking#2,162885740,Hong,,North Cambridge,42.3933,-71.12622,Private room,185,1,17,2022-09-13,4.86,18,32,17,
645110732217950767,Charming 1-bedroom Hotel near T and Free Parking#3,162885740,Hong,,North Cambridge,42.3933,-71.12622,Private room,157,1,11,2022-09-11,3.55,18,35,11,
645196854985029133,Stay in the city,51354887,Jay,,North Cambridge,42.393763528497175,-71.10535039294352,Private room,87,1,9,2022-09-05,3.55,7,25,9,
645201424010804579,Two bedroom apartment near T/Harvard/MIT,19246369,Joe,,East Cambridge,42.38120592094338,-71.08470168402879,Entire home/apt,189,15,1,2022-07-31,0.56,3,82,1,
645528951341127494,TD Garden apartment apartment in historic west end,163848078,Adam,,East Cambridge,42.36409,-71.0638,Entire home/apt,699,6,0,,,15,359,0,Str-006283
645742715233822302,Hotel Room for Long Term Stay near T Economy RoomB,162885740,Hong,,North Cambridge,42.3933,-71.12622,Private room,170,1,2,2022-07-21,0.80,18,90,2,
645742814603841035,Hotel Room for Long Term Stay near T Economy RoomA,162885740,Hong,,North Cambridge,42.3933,-71.12622,Private room,180,3,7,2022-08-24,2.33,18,136,7,
647800372286587019,Beautiful 2BR 2BA unit in Fenway heart.BU/Hospital,163848078,Adam,,Area 2/MIT,42.34828,-71.0996,Entire home/apt,499,14,0,,,15,365,0,Str-861169
648482084671695845,Stunning panoramic View historic west End Boston,163848078,Adam,,East Cambridge,42.3639,-71.06377,Entire home/apt,449,7,1,2022-07-09,0.39,15,365,1,Str-862973
648770954830186168,"Beautiful Private room by Harvard, Long term stay!",34191455,Manoj,,Mid-Cambridge,42.37399,-71.10626,Private room,95,30,2,2022-07-15,0.71,18,308,2,C0130682740
649051957731389858,Modern Room in Mission Hill Apartment,297860058,June Team,,Area 2/MIT,42.337711474813986,-71.0830967814958,Private room,84,91,0,,,26,365,0,
649053362804943464,Quaint 2 Bedroom Stay in the Mist of Cambridge!,39343684,Christine E.,,Riverside,42.3659983,-71.1136882,Entire home/apt,198,30,0,,,2,354,0,
